id,item_id,dept_id,cat_id,store_id,state_id,total_sales,mean_sales,std_sales,cv,zero_pct,avg_price,total_revenue,cumulative_revenue,cumulative_revenue_pct,ABC,XYZ,ABC_XYZ,model_recommendation
FOODS_2_200_WI_3_validation,FOODS_2_200,FOODS_2,FOODS,WI_3,WI,517,0.2702561421850497,0.7241909069272208,2.679646431241341,83.42916884474647,4.138387096774194,2139.5461290322582,175902540.24082097,93.36638332778865,B,Z,BZ,LightGBM
FOODS_2_102_TX_3_validation,FOODS_2_102,FOODS_2,FOODS,TX_3,TX,195,0.10193413486670151,0.3847068956455499,3.7740732890766,92.10663878724516,10.97,2139.15,175904679.39082098,93.36751875595598,B,Z,BZ,LightGBM
FOODS_1_181_CA_4_validation,FOODS_1_181,FOODS_1,FOODS,CA_4,CA,1610,0.8416100365917407,1.3796004332806826,1.639239521034749,60.951385258755884,1.3285549132947978,2138.9734104046242,175906818.36423138,93.36865409039227,B,Z,BZ,LightGBM
HOUSEHOLD_2_237_WI_1_validation,HOUSEHOLD_2_237,HOUSEHOLD_2,HOUSEHOLD,WI_1,WI,360,0.18818609513852588,0.4840654879542595,2.572270217934718,84.47464715107161,5.94,2138.4,175908956.76423138,93.36978912047104,B,Z,BZ,LightGBM
HOBBIES_1_266_WI_3_validation,HOBBIES_1_266,HOBBIES_1,HOBBIES,WI_3,WI,457,0.23889179299529534,0.5627514600165221,2.3556751488218968,81.28593831677992,4.678505338078292,2138.0769395017796,175911094.84117088,93.37092397907425,B,Z,BZ,LightGBM
HOBBIES_1_406_CA_3_validation,HOBBIES_1_406,HOBBIES_1,HOBBIES,CA_3,CA,551,0.2880292733925771,0.6203955832768795,2.1539323971119244,78.41087297438578,3.8800000000000003,2137.88,175913232.72117087,93.37205873314497,B,Z,BZ,LightGBM
HOBBIES_1_243_TX_1_validation,HOBBIES_1_243,HOBBIES_1,HOBBIES,TX_1,TX,154,0.08050182958703607,0.3046963973105505,3.7849623899680718,92.78619968635651,13.88,2137.52,175915370.24117088,93.3731932961332,B,Z,BZ,LightGBM
HOUSEHOLD_1_070_WI_3_validation,HOUSEHOLD_1_070,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,579,0.30266596968112913,0.64252361326168,2.1228802628144967,77.0517511761631,3.69171875,2137.5051562500003,175917507.74632713,93.37432785124258,B,Z,BZ,LightGBM
HOBBIES_2_102_WI_1_validation,HOBBIES_2_102,HOBBIES_2,HOBBIES,WI_1,WI,358,0.18714061683220073,0.5586386911337311,2.985127978041418,86.14741244119185,5.97,2137.2599999999998,175919645.00632712,93.37546227622676,B,Z,BZ,LightGBM
HOUSEHOLD_2_259_WI_3_validation,HOUSEHOLD_2_259,HOUSEHOLD_2,HOUSEHOLD,WI_3,WI,290,0.15159435441714583,0.4064544831188001,2.681198021400913,86.5656037637219,7.368936170212766,2136.9914893617024,175921781.99781647,93.3765965586896,B,Z,BZ,LightGBM
HOBBIES_1_198_TX_3_validation,HOBBIES_1_198,HOBBIES_1,HOBBIES,TX_3,TX,255,0.13329848405645583,0.4887703329285406,3.666735870165875,90.48614741244118,8.38,2136.9,175923918.89781648,93.37773079259128,B,Z,BZ,LightGBM
HOUSEHOLD_1_120_WI_2_validation,HOUSEHOLD_1_120,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,478,0.24986931521170935,0.5499429554263866,2.200922329980497,79.9790904338735,4.47,2136.66,175926055.55781648,93.37886489910461,B,Z,BZ,LightGBM
FOODS_3_552_CA_3_validation,FOODS_3_552,FOODS_3,FOODS,CA_3,CA,1079,0.564035546262415,1.187230728946468,2.104886361885629,73.8630423418714,1.98,2136.42,175928191.97781646,93.37999887822961,B,Z,BZ,LightGBM
HOUSEHOLD_2_360_CA_3_validation,HOUSEHOLD_2_360,HOUSEHOLD_2,HOUSEHOLD,CA_3,CA,268,0.14009409304756926,0.440058200223005,3.1411617053231664,88.97020386826973,7.97,2135.96,175930327.93781647,93.38113261319366,B,Z,BZ,LightGBM
FOODS_3_618_TX_2_validation,FOODS_3_618,FOODS_3,FOODS,TX_2,TX,963,0.5033978044955567,1.5429430460050357,3.065057162001696,85.88604286461056,2.217878787878788,2135.8172727272727,175932463.7550892,93.38226627240023,B,Z,BZ,LightGBM
FOODS_3_176_CA_1_validation,FOODS_3_176,FOODS_3,FOODS,CA_1,CA,1414,0.7391531625718767,1.7506383613719279,2.368437896254949,75.90172503920543,1.5104186046511627,2135.731906976744,175934599.48699617,93.38339988629598,B,Z,BZ,LightGBM
HOUSEHOLD_1_163_CA_1_validation,HOUSEHOLD_1_163,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,214,0.11186617877679038,0.39998734803682057,3.575587835488027,91.37480397281756,9.98,2135.7200000000003,175936735.20699617,93.38453349387166,B,Z,BZ,LightGBM
HOUSEHOLD_2_333_CA_3_validation,HOUSEHOLD_2_333,HOUSEHOLD_2,HOUSEHOLD,CA_3,CA,430,0.2247778358599059,0.569913709676173,2.5354533176988814,83.06325143753267,4.965570776255708,2135.1954337899547,175938870.40242997,93.38566682301563,B,Z,BZ,LightGBM
HOBBIES_1_125_CA_2_validation,HOBBIES_1_125,HOBBIES_1,HOBBIES,CA_2,CA,182,0.09513852587558808,0.39248347313096205,4.1253894730743434,93.15211709357031,11.73,2134.86,175941005.26242998,93.38679997411646,B,Z,BZ,LightGBM
HOUSEHOLD_2_502_CA_3_validation,HOUSEHOLD_2_502,HOUSEHOLD_2,HOUSEHOLD,CA_3,CA,244,0.12754835337166753,0.41964202115136273,3.290062239600643,89.8588604286461,8.749151291512915,2134.792915129151,175943140.05534512,93.38793308960965,B,Z,BZ,LightGBM
FOODS_2_345_TX_3_validation,FOODS_2_345,FOODS_2,FOODS,TX_3,TX,255,0.13329848405645583,0.5208706805409147,3.907551419116744,91.32253005750131,8.37168,2134.7783999999997,175945274.83374512,93.38906619739844,B,Z,BZ,LightGBM
FOODS_2_091_WI_3_validation,FOODS_2_091,FOODS_2,FOODS,WI_3,WI,797,0.41662310507056977,1.066270249655278,2.559316170126157,80.76319916361734,2.6784347826086954,2134.7125217391304,175947409.54626685,93.39019927022004,B,Z,BZ,LightGBM
HOUSEHOLD_2_328_WI_3_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,WI_3,WI,298,0.15577626764244643,0.4311321073763256,2.7676366490299023,86.72242550967067,7.163262411347517,2134.6521985815602,175949544.19846544,93.39133231102305,B,Z,BZ,LightGBM
FOODS_3_082_TX_3_validation,FOODS_3_082,FOODS_3,FOODS,TX_3,TX,1127,0.5891270256142185,1.022755684838341,1.7360529060299437,65.29012023000521,1.8938297872340424,2134.3461702127656,175951678.54463565,93.39246518939086,B,Z,BZ,LightGBM
HOBBIES_1_319_TX_1_validation,HOBBIES_1_319,HOBBIES_1,HOBBIES,TX_1,TX,2160,1.1291165708311552,2.0149867410610516,1.7845692757637925,62.049137480397285,0.9880851063829786,2134.263829787234,175953812.80846545,93.39359802405363,B,Z,BZ,LightGBM
HOUSEHOLD_1_131_TX_1_validation,HOUSEHOLD_1_131,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,432,0.22582331416623105,0.6898731022201449,3.054924177192447,87.192890747517,4.94,2134.0800000000004,175955946.88846546,93.39473076114237,B,Z,BZ,LightGBM
HOUSEHOLD_1_382_TX_2_validation,HOUSEHOLD_1_382,HOUSEHOLD_1,HOUSEHOLD,TX_2,TX,936,0.4892838473601673,1.2392834546029106,2.53285176138394,80.97229482488238,2.28,2134.08,175958080.96846548,93.39586349823111,B,Z,BZ,LightGBM
FOODS_3_145_CA_1_validation,FOODS_3_145,FOODS_3,FOODS,CA_1,CA,748,0.3910088865656038,0.700804314572209,1.792297665476786,69.99477260846837,2.852740213523132,2133.8496797153025,175960214.8181452,93.39699611306933,B,Z,BZ,LightGBM
HOUSEHOLD_2_249_CA_2_validation,HOUSEHOLD_2_249,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,255,0.13329848405645583,0.40707856355784344,3.053887419945704,88.7611082070047,8.367056737588653,2133.5994680851068,175962348.41761327,93.39812859509907,B,Z,BZ,LightGBM
HOUSEHOLD_2_255_TX_2_validation,HOUSEHOLD_2_255,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,214,0.11186617877679038,0.34678769146146354,3.1000226811485034,89.8588604286461,9.97,2133.58,175964481.99761328,93.39926106679542,B,Z,BZ,LightGBM
HOUSEHOLD_2_281_TX_3_validation,HOUSEHOLD_2_281,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,426,0.2226868792472556,0.4962669790557548,2.2285416219099976,81.02456874019865,5.0082978723404254,2133.534893617021,175966615.53250688,93.40039351454999,B,Z,BZ,LightGBM
FOODS_3_564_TX_2_validation,FOODS_3_564,FOODS_3,FOODS,TX_2,TX,1163,0.6079456351280711,1.3464167516718384,2.2146992656476585,73.3925771040251,1.8344680851063833,2133.4863829787237,175968749.01888987,93.40152593655588,B,Z,BZ,LightGBM
HOUSEHOLD_1_416_WI_1_validation,HOUSEHOLD_1_416,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,586,0.30632514375326714,0.7557043794549051,2.467000815524289,79.87454260324098,3.64,2133.04,175970882.05888987,93.40265812162848,B,Z,BZ,LightGBM
HOUSEHOLD_1_509_TX_2_validation,HOUSEHOLD_1_509,HOUSEHOLD_1,HOUSEHOLD,TX_2,TX,704,0.3680083638264506,0.9440495437025904,2.565293717475931,81.59958180867747,3.029677419354839,2132.8929032258065,175973014.9517931,93.40379022862436,B,Z,BZ,LightGBM
HOUSEHOLD_1_284_WI_1_validation,HOUSEHOLD_1_284,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,431,0.22530057501306847,0.6319161825525211,2.8047695063178026,85.31102979613173,4.94804347826087,2132.606739130435,175975147.55853224,93.40492218372871,B,Z,BZ,LightGBM
HOUSEHOLD_1_037_WI_2_validation,HOUSEHOLD_1_037,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,527,0.2754835337166754,0.6004964742125688,2.1797908067716207,78.09722948248825,4.045957446808511,2132.2195744680853,175977279.77810672,93.40605393333198,B,Z,BZ,LightGBM
HOUSEHOLD_2_133_WI_1_validation,HOUSEHOLD_2_133,HOUSEHOLD_2,HOUSEHOLD,WI_1,WI,429,0.22425509670674335,0.5116492216735126,2.281550025784218,81.07684265551491,4.97,2132.13,175979411.9081067,93.40718563539046,B,Z,BZ,LightGBM
HOBBIES_2_039_CA_3_validation,HOBBIES_2_039,HOBBIES_2,HOBBIES,CA_3,CA,429,0.22425509670674335,0.5787645527171313,2.580831210601101,83.32462101411396,4.97,2132.13,175981544.0381067,93.40831733744895,B,Z,BZ,LightGBM
HOUSEHOLD_2_023_TX_1_validation,HOUSEHOLD_2_023,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,537,0.2807109252483011,0.6920722887608758,2.46542698025988,80.55410350235232,3.97,2131.8900000000003,175983675.9281067,93.4094489121191,B,Z,BZ,LightGBM
HOUSEHOLD_2_312_CA_4_validation,HOUSEHOLD_2_312,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,537,0.2807109252483011,0.7331513063651451,2.6117661993976213,83.11552535284893,3.97,2131.8900000000003,175985807.81810668,93.41058048678926,B,Z,BZ,LightGBM
HOUSEHOLD_2_205_WI_1_validation,HOUSEHOLD_2_205,HOUSEHOLD_2,HOUSEHOLD,WI_1,WI,365,0.19079979090433874,0.456902727748594,2.394671008720713,83.27234709879771,5.84,2131.6,175987939.41810668,93.41171190753184,B,Z,BZ,LightGBM
FOODS_3_119_CA_1_validation,FOODS_3_119,FOODS_3,FOODS,CA_1,CA,498,0.2603240982749608,0.7521909448340662,2.8894403161999374,86.14741244119185,4.28,2131.44,175990070.85810667,93.41284324334886,B,Z,BZ,LightGBM
HOBBIES_1_218_WI_2_validation,HOBBIES_1_218,HOBBIES_1,HOBBIES,WI_2,WI,201,0.10507056978567694,0.36715718581728524,3.4943865495943616,91.42707788813382,10.603121387283236,2131.2273988439306,175992202.08550552,93.41397446632044,B,Z,BZ,LightGBM
HOUSEHOLD_1_047_WI_3_validation,HOUSEHOLD_1_047,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,524,0.2739153162571877,0.5858000700322457,2.1386174312436754,78.5154208050183,4.06710407239819,2131.1625339366515,175994333.24803945,93.41510565486271,B,Z,BZ,LightGBM
HOUSEHOLD_1_523_CA_1_validation,HOUSEHOLD_1_523,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,104,0.054364871928907474,0.28034223476585685,5.15667976064504,95.66126502875065,20.490333333333336,2130.994666666667,175996464.24270612,93.4162367543036,B,Z,BZ,LightGBM
FOODS_3_199_CA_4_validation,FOODS_3_199,FOODS_3,FOODS,CA_4,CA,865,0.4521693674856247,0.9275572856162666,2.051349233969847,71.82435964453737,2.463197026022305,2130.6654275092937,175998594.90813363,93.41736767898936,B,Z,BZ,LightGBM
HOBBIES_2_145_CA_3_validation,HOBBIES_2_145,HOBBIES_2,HOBBIES,CA_3,CA,769,0.40198640878201775,0.9726721918025841,2.4196643731057783,77.26084683742812,2.7706785714285713,2130.6518214285716,176000725.55995506,93.41849859645323,B,Z,BZ,LightGBM
HOBBIES_1_351_WI_3_validation,HOBBIES_1_351,HOBBIES_1,HOBBIES,WI_3,WI,370,0.1934134866701516,0.4575195115695281,2.365499528736506,83.16779926816518,5.757234042553192,2130.176595744681,176002855.7365508,93.41962926167457,B,Z,BZ,LightGBM
FOODS_3_190_WI_3_validation,FOODS_3_190,FOODS_3,FOODS,WI_3,WI,2130,1.113434396236278,2.1139005174826115,1.8985406995043361,66.1787767903816,1.0,2130.0,176004985.7365508,93.42075983316158,B,Z,BZ,LightGBM
FOODS_3_733_CA_1_validation,FOODS_3_733,FOODS_3,FOODS,CA_1,CA,1088,0.5687401986408782,1.6728218103363168,2.9412758485049393,79.14270778881338,1.95734375,2129.59,176007115.3265508,93.42189018702685,B,Z,BZ,LightGBM
HOBBIES_1_076_WI_3_validation,HOBBIES_1_076,HOBBIES_1,HOBBIES,WI_3,WI,657,0.3434396236278097,0.7615155903817142,2.2173201284630433,76.84265551489806,3.2413829787234043,2129.5886170212766,176009244.91516784,93.42302054015805,B,Z,BZ,LightGBM
HOBBIES_1_077_WI_3_validation,HOBBIES_1_077,HOBBIES_1,HOBBIES,WI_3,WI,216,0.11291165708311553,0.3957504811360456,3.504956807468774,90.79979090433874,9.857466063348417,2129.212669683258,176011374.1278375,93.42415069374213,B,Z,BZ,LightGBM
FOODS_1_009_CA_1_validation,FOODS_1_009,FOODS_1,FOODS,CA_1,CA,888,0.46419236800836383,1.0466877479050332,2.2548577271873067,74.64715107161526,2.397511111111111,2128.989866666667,176013503.11770418,93.42528072906579,B,Z,BZ,LightGBM
FOODS_2_336_CA_1_validation,FOODS_2_336,FOODS_2,FOODS,CA_1,CA,816,0.42655514898065866,0.9531445737007785,2.2345166292764573,76.47673810768426,2.6090416666666667,2128.978,176015632.09570417,93.42641075809078,B,Z,BZ,LightGBM
HOUSEHOLD_1_097_WI_3_validation,HOUSEHOLD_1_097,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,531,0.2775744903293257,0.5916335778606926,2.131440742838992,78.41087297438578,4.0084042553191495,2128.4626595744685,176017760.55836374,93.42754051358095,B,Z,BZ,LightGBM
FOODS_3_606_TX_3_validation,FOODS_3_606,FOODS_3,FOODS,TX_3,TX,750,0.3920543648719289,0.8554609870954153,2.1819958244180393,76.42446419236802,2.8375903614457827,2128.192771084337,176019888.7511348,93.42867012581844,B,Z,BZ,LightGBM
HOBBIES_1_412_CA_2_validation,HOBBIES_1_412,HOBBIES_1,HOBBIES,CA_2,CA,1038,0.5426032409827496,1.0647558824985055,1.9623102150478238,70.36069001568217,2.05,2127.8999999999996,176022016.65113482,93.42979958265751,B,Z,BZ,LightGBM
HOUSEHOLD_1_373_WI_2_validation,HOUSEHOLD_1_373,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,622,0.3251437532671197,0.6948998677308987,2.1372081140984074,76.58128593831678,3.42,2127.24,176024143.89113483,93.43092868917864,B,Z,BZ,LightGBM
HOUSEHOLD_1_296_CA_2_validation,HOUSEHOLD_1_296,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,428,0.22373235755358076,0.5874816013922658,2.625823138933188,84.26555148980658,4.97,2127.16,176026271.05113482,93.43205775323699,B,Z,BZ,LightGBM
HOBBIES_1_047_WI_3_validation,HOBBIES_1_047,HOBBIES_1,HOBBIES,WI_3,WI,1236,0.6461055933089388,1.2289872087041438,1.9021460600736466,66.80606377417668,1.7209929078014183,2127.147234042553,176028398.19836888,93.43318681051939,B,Z,BZ,LightGBM
FOODS_1_030_TX_2_validation,FOODS_1_030,FOODS_1,FOODS,TX_2,TX,663,0.34657605854678514,0.8619323508916238,2.4869933442770384,77.8881338212232,3.2079779411764706,2126.889375,176030525.08774388,93.43431573093413,B,Z,BZ,LightGBM
HOUSEHOLD_2_317_CA_3_validation,HOUSEHOLD_2_317,HOUSEHOLD_2,HOUSEHOLD,CA_3,CA,479,0.25039205436487194,0.5434888582365806,2.170551536130644,79.29952953476216,4.44,2126.76,176032651.84774387,93.43544458267858,B,Z,BZ,LightGBM
FOODS_3_010_WI_2_validation,FOODS_3_010,FOODS_3,FOODS,WI_2,WI,759,0.39675901725039203,0.7506261216089455,1.8918942959656295,72.34709879769994,2.801951219512195,2126.680975609756,176034778.52871948,93.43657339247811,B,Z,BZ,LightGBM
HOUSEHOLD_1_010_TX_1_validation,HOUSEHOLD_1_010,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,702,0.36696288552012546,0.9641758949951632,2.627447987358614,80.76319916361734,3.029274193548387,2126.5504838709676,176036905.07920337,93.43770213301461,B,Z,BZ,LightGBM
HOBBIES_1_032_WI_3_validation,HOBBIES_1_032,HOBBIES_1,HOBBIES,WI_3,WI,3763,1.967067433350758,4.805192197894283,2.442820269617795,55.201254573967596,0.5651063829787234,2126.4953191489362,176039031.57452253,93.43883084427053,B,Z,BZ,LightGBM
HOUSEHOLD_2_391_TX_3_validation,HOUSEHOLD_2_391,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,185,0.0967067433350758,0.31607006945375876,3.268335366838057,90.90433873497125,11.494148936170212,2126.4175531914893,176041157.9920757,93.43995951424944,B,Z,BZ,LightGBM
HOUSEHOLD_1_245_TX_3_validation,HOUSEHOLD_1_245,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,820,0.42864610559330896,0.9505577072107932,2.217581577919814,78.20177731312076,2.5928455284552845,2126.133333333333,176043284.12540904,93.4410880333688,B,Z,BZ,LightGBM
HOBBIES_1_422_WI_1_validation,HOBBIES_1_422,HOBBIES_1,HOBBIES,WI_1,WI,624,0.32618923157344487,0.6556912050274384,2.010155889771618,74.75169890224778,3.4072340425531915,2126.1140425531917,176045410.2394516,93.44221654224891,B,Z,BZ,LightGBM
FOODS_1_075_TX_1_validation,FOODS_1_075,FOODS_1,FOODS,TX_1,TX,642,0.3355985363303711,0.916408402119435,2.7306686499290955,80.083638264506,3.3115602836879434,2126.02170212766,176047536.26115373,93.44334500211615,B,Z,BZ,LightGBM
HOUSEHOLD_1_398_CA_4_validation,HOUSEHOLD_1_398,HOUSEHOLD_1,HOUSEHOLD,CA_4,CA,738,0.3857814950339781,0.7191260801962812,1.8640761401293846,72.19027705175117,2.8804464285714286,2125.7694642857145,176049662.030618,93.44447332809936,B,Z,BZ,LightGBM
FOODS_3_495_CA_1_validation,FOODS_3_495,FOODS_3,FOODS,CA_1,CA,973,0.5086251960271825,0.9399390722948823,1.8479994299076152,69.15838996340827,2.1847330960854094,2125.7453024911033,176051787.7759205,93.44560164125788,B,Z,BZ,LightGBM
HOUSEHOLD_1_141_WI_3_validation,HOUSEHOLD_1_141,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,1187,0.6204913748039729,1.1614285276478122,1.8717883516345952,61.683220073183485,1.7908510638297872,2125.7402127659575,176053913.51613328,93.44672995171484,B,Z,BZ,LightGBM
FOODS_3_630_CA_3_validation,FOODS_3_630,FOODS_3,FOODS,CA_3,CA,846,0.4422373235755358,1.0106250037472886,2.2852548843600036,72.97438578149503,2.5119148936170212,2125.08,176056038.5961333,93.44785791174097,B,Z,BZ,LightGBM
FOODS_2_009_TX_1_validation,FOODS_2_009,FOODS_2,FOODS,TX_1,TX,1604,0.8384736016727653,1.4638148684566998,1.7458091292753533,63.355985363303716,1.324822695035461,2125.015602836879,176058163.61173612,93.44898583758604,B,Z,BZ,LightGBM
FOODS_3_060_CA_2_validation,FOODS_3_060,FOODS_3,FOODS,CA_2,CA,713,0.37271301620491376,0.870992613936288,2.3368988365499566,77.62676424464192,2.98,2124.74,176060288.35173613,93.45011361714532,B,Z,BZ,LightGBM
FOODS_1_112_TX_3_validation,FOODS_1_112,FOODS_1,FOODS,TX_3,TX,1073,0.5608991113434396,1.1086211734326537,1.9765072737899967,69.31521170935703,1.98,2124.54,176062412.89173612,93.45124129054767,B,Z,BZ,LightGBM
HOUSEHOLD_2_013_CA_4_validation,HOUSEHOLD_2_013,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,359,0.1876633559853633,0.4869595092181865,2.5948566605414785,84.68374281233665,5.917701149425288,2124.4547126436787,176064537.34644875,93.45236891868079,B,Z,BZ,LightGBM
FOODS_2_190_CA_4_validation,FOODS_2_190,FOODS_2,FOODS,CA_4,CA,751,0.3925771040250915,0.8051632241352249,2.0509683725308725,74.54260324098276,2.8272695035460993,2123.2793971631204,176066660.6258459,93.4534959229744,B,Z,BZ,LightGBM
FOODS_3_442_WI_3_validation,FOODS_3_442,FOODS_3,FOODS,WI_3,WI,856,0.4474647151071615,0.9517832614760902,2.1270576859857013,74.17668583376896,2.48,2122.88,176068783.5058459,93.45462271527407,B,Z,BZ,LightGBM
FOODS_3_645_TX_3_validation,FOODS_3_645,FOODS_3,FOODS,TX_3,TX,880,0.46001045478306324,0.9085729807587495,1.9751137638539633,72.3993727130162,2.4122340425531914,2122.7659574468084,176070906.27180335,93.45574944704171,B,Z,BZ,LightGBM
HOUSEHOLD_2_292_WI_1_validation,HOUSEHOLD_2_292,HOUSEHOLD_2,HOUSEHOLD,WI_1,WI,169,0.08834291688447465,0.315209542105996,3.5680228050223093,92.05436487192891,12.559285714285716,2122.519285714286,176073028.79108906,93.45687604787976,B,Z,BZ,LightGBM
FOODS_3_175_WI_2_validation,FOODS_3_175,FOODS_3,FOODS,WI_2,WI,292,0.15263983272347098,0.5200773841876873,3.407219301202212,89.28384736016727,7.267545787545788,2122.12336996337,176075150.91445902,93.45800243857177,B,Z,BZ,LightGBM
FOODS_2_264_WI_2_validation,FOODS_2_264,FOODS_2,FOODS,WI_2,WI,549,0.28698379508625194,0.6217212572726762,2.1663984793490525,78.67224255096707,3.8652314814814814,2122.0120833333335,176077272.92654234,93.45912877019454,B,Z,BZ,LightGBM
HOUSEHOLD_2_047_TX_3_validation,HOUSEHOLD_2_047,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,644,0.3366440146366963,0.6954415290453689,2.065806902272967,75.37898588604286,3.294929078014184,2121.934326241135,176079394.86086857,93.46025506054502,B,Z,BZ,LightGBM
HOBBIES_1_383_CA_4_validation,HOBBIES_1_383,HOBBIES_1,HOBBIES,CA_4,CA,712,0.3721902770517512,0.7843878227819229,2.1074914395812057,76.89492943021432,2.98,2121.7599999999998,176081516.62086856,93.4613812583658,B,Z,BZ,LightGBM
FOODS_2_122_CA_4_validation,FOODS_2_122,FOODS_2,FOODS,CA_4,CA,435,0.22739153162571876,0.5133271867940967,2.2574595593956484,81.28593831677992,4.8774999999999995,2121.7124999999996,176083638.33336857,93.46250743097431,B,Z,BZ,LightGBM
FOODS_3_111_CA_2_validation,FOODS_3_111,FOODS_3,FOODS,CA_2,CA,426,0.2226868792472556,0.6307735480489632,2.8325582099006263,85.7292211186618,4.98,2121.48,176085759.81336856,93.46363348017536,B,Z,BZ,LightGBM
HOBBIES_1_007_TX_2_validation,HOBBIES_1_007,HOBBIES_1,HOBBIES,TX_2,TX,269,0.14061683220073184,0.3914761374574972,2.7839920109895617,87.40198640878202,7.885217391304348,2121.1234782608694,176087880.93684682,93.46475934014013,B,Z,BZ,LightGBM
HOUSEHOLD_2_106_CA_2_validation,HOUSEHOLD_2_106,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,254,0.13277574490329325,0.3772648703936269,2.841368886074836,87.97699947726085,8.35,2120.9,176090001.83684683,93.46588508148605,B,Z,BZ,LightGBM
HOUSEHOLD_2_252_TX_2_validation,HOUSEHOLD_2_252,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,306,0.159958180867747,0.4532814645133097,2.8337498091959525,86.61787767903816,6.930557768924302,2120.7506772908364,176092122.58752412,93.46701074357374,B,Z,BZ,LightGBM
HOUSEHOLD_1_527_WI_1_validation,HOUSEHOLD_1_527,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,407,0.21275483533716674,0.5731438515345831,2.6939169237976843,84.78829064296916,5.21008547008547,2120.5047863247864,176094243.09231043,93.46813627514626,B,Z,BZ,LightGBM
HOUSEHOLD_2_512_TX_3_validation,HOUSEHOLD_2_512,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,534,0.2791427077888134,0.6356452217268763,2.27713353775939,79.09043387349712,3.9700000000000006,2119.9800000000005,176096363.07231042,93.46926152817021,B,Z,BZ,LightGBM
HOUSEHOLD_2_040_TX_1_validation,HOUSEHOLD_2_040,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,534,0.2791427077888134,0.707268585536026,2.533716861667449,81.80867746994251,3.97,2119.98,176098483.0523104,93.47038678119416,B,Z,BZ,LightGBM
FOODS_1_123_WI_2_validation,FOODS_1_123,FOODS_1,FOODS,WI_2,WI,630,0.3293256664924203,0.8168779031670511,2.4804562361247124,78.77679038159958,3.364397163120567,2119.5702127659574,176100602.62252316,93.4715118167093,B,Z,BZ,LightGBM
HOBBIES_1_061_TX_2_validation,HOBBIES_1_061,HOBBIES_1,HOBBIES,TX_2,TX,759,0.39675901725039203,0.7813360981205938,1.9692963843276627,71.87663355985363,2.7917021276595744,2118.901914893617,176102721.52443805,93.47263649750214,B,Z,BZ,LightGBM
FOODS_3_664_CA_4_validation,FOODS_3_664,FOODS_3,FOODS,CA_4,CA,960,0.501829587036069,1.0029344286065558,1.998555793671189,71.71981181390487,2.2070921985815604,2118.808510638298,176104840.33294868,93.47376112871741,B,Z,BZ,LightGBM
FOODS_3_060_WI_2_validation,FOODS_3_060,FOODS_3,FOODS,WI_2,WI,711,0.3716675378985886,0.8098790125236843,2.179041562528563,76.11082070047046,2.98,2118.78,176106959.1129487,93.47488574479968,B,Z,BZ,LightGBM
HOUSEHOLD_2_249_CA_4_validation,HOUSEHOLD_2_249,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,253,0.1322530057501307,0.38634561254000527,2.9212614892847037,88.23836905384213,8.374199288256229,2118.672419928826,176109077.78536862,93.4760103037801,B,Z,BZ,LightGBM
HOUSEHOLD_2_379_WI_1_validation,HOUSEHOLD_2_379,HOUSEHOLD_2,HOUSEHOLD,WI_1,WI,481,0.25143753267119706,0.5487516350030628,2.1824571263219523,79.56089911134345,4.4045390070921995,2118.5832624113477,176111196.36863104,93.47713481543707,B,Z,BZ,LightGBM
FOODS_3_152_TX_3_validation,FOODS_3_152,FOODS_3,FOODS,TX_3,TX,816,0.42655514898065866,1.0665103503766027,2.5002871326843636,81.33821223209618,2.5956140350877193,2118.021052631579,176113314.38968366,93.47825902868165,B,Z,BZ,LightGBM
